phi0,charge_fraction,Phi1,constraint,gauss_drift,A_slope,A_intercept,h0,phiA,Phi0,Phi2,T_MeV,mu_MeV,mu_over_T,s_over_T3,rho_over_T3,slope_identity_error,phiA_relative_spread
0.3245805836818096,0.32,2.604758988233263,5.191164653661672e-13,2.220446049250313e-16,3.612201547305398,0.004701700433156393,0.07664009799271448,0.4468421133672445,0.3587239877204416,-0.1326356898978495,596.5129695676527,2688.996106727489,4.507858577955898,23.265641158747062,1.7740568470616724,7.853273586988507e-12,9.549583428839973e-06
0.36520149209558317,0.32,2.6102849507614003,5.277911441226022e-13,4.440892098500626e-16,3.618026918340912,0.005950410445791908,0.07639350082923313,0.5032296044204946,0.3584205632230863,-0.13268571709867097,545.7916212293826,2458.2703682728206,4.504045633268655,23.153442249452972,1.7690156234753263,7.605471807892172e-12,8.314888619931474e-06
0.4109060631907257,0.32,2.617351577876542,5.320544005371628e-13,3.3306690738754696e-16,3.6254184976276713,0.007530263348259292,0.07608231303692116,0.5668850869957788,0.3580304734508118,-0.1327456486904198,499.495381166464,2247.301457702945,4.499143620617383,23.012113613984074,1.7626053401424118,7.671419055554907e-12,7.390668567320318e-06
0.46233051184443036,0.32,2.6264153600213733,5.445599526865406e-13,4.440892098500626e-16,3.634803605995134,0.009528840863860617,0.07568992929412448,0.6388181828787427,0.3575287794054033,-0.13281586903126372,457.25215953739007,2054.360402560601,4.492839147307763,22.834320773126596,1.7544425345702102,7.658540468469255e-12,6.538354090400321e-06
0.5201906745365283,0.32,2.638086202289788,5.574918304772254e-13,2.220446049250313e-16,3.646730253218034,0.012056810661694263,0.07519565039986288,0.7202152838881091,0.3568822161242917,-0.13289532364640644,418.72175436975846,1877.847394945792,4.484714193491679,22.61101345813117,1.7440281850247814,7.528644374588112e-12,5.7440142312825186e-06
0.5852919739068012,0.32,2.6531911596880655,5.763079939495879e-13,4.440892098500626e-16,3.6619039699566565,0.015254023242310242,0.07457376978766415,0.8124890277698567,0.35604583436929216,-0.13298004634754934,383.59264425136075,1716.2717089036953,4.474203910383266,22.33109889813693,1.7307074282814534,7.625899911545275e-12,5.1283369574263055e-06
0.6585406303658453,0.32,2.6728724344704933,6.160339456098812e-13,4.440892098500626e-16,3.6812377162088947,0.019297279810843476,0.07379250851960233,0.9173500510298721,0.35495793536946835,-0.13306050503495295,351.57882278186935,1568.2289299958982,4.460532968360489,21.981096835790126,1.7136121058827885,7.545519764562414e-12,4.530483323209549e-06
0.7409562768268907,0.32,2.698742607264839,6.502297702811027e-13,3.3306690738754696e-16,3.7059206625728387,0.02441031217070138,0.0728128054952624,1.0369139086996888,0.3535323226483404,-0.1331168811261553,322.41662346082916,1432.37395632416,4.442618190554251,21.544806386131263,1.6915778064965288,7.624567643915725e-12,4.049255907816129e-06
0.8336861521576391,0.32,2.733138002536285,6.908290475856429e-13,2.220446049250313e-16,3.7375147731860148,0.030876771400454396,0.07158700021188993,1.1738641819764288,0.3516464099105628,-0.13311077980304895,295.86151920912175,1307.388121781442,4.418919112144995,21.003041692662972,1.6630238274862132,7.785105893276523e-12,3.645902412755099e-06
0.938021070927226,0.32,2.7795445055163053,7.597292437284873e-13,2.220446049250313e-16,3.7780929517177118,0.03905744174279916,0.07005751409365117,1.3317057403966126,0.349123255817763,-0.1329709141447607,271.6849968147147,1191.939738749112,4.387212222697737,20.33354178872259,1.625782547924179,7.573941473992818e-12,3.212544570785255e-06
1.0554133917497115,0.32,2.843333392727089,8.468399984667364e-13,4.440892098500626e-16,3.8304393673335206,0.04941356241193815,0.06815579933400762,1.5151616496797395,0.3457058110441312,-0.13256905119125664,249.6718617280181,1084.6413158998892,4.344267345118174,19.51125350923567,1.5768705548163764,7.69495578367696e-12,2.8997873616267514e-06
1.1874972343462942,0.32,2.933065996534673,9.68185531746712e-13,2.220446049250313e-16,3.898340172093299,0.06253906831645764,0.0658022181144091,1.730792967782086,0.34102471420521585,-0.13168157087672094,229.6188352806721,984.0184182342659,4.285442947358659,18.509374750646753,1.5122256917001908,7.578826455301169e-12,2.591475172664665e-06
1.3361112267509592,0.32,3.062861080718705,1.1397105481592003e-12,4.440892098500626e-16,3.9869942061912624,0.07920537435097386,0.06290842192048704,1.9879439756663833,0.334572535987639,-0.12993382491536845,211.33608641928993,888.5335133848607,4.204362484606694,17.301913429949433,1.4265338914268535,7.512435118428584e-12,2.3361671438341967e-06
1.503324099304269,0.32,3.2567805915683428,1.3817735339954947e-12,4.440892098500626e-16,4.103547780175619,0.1004213813060991,0.0593855811567866,2.3001075357291767,0.3257289204837867,-0.12673586329196238,194.65388216454681,796.7631752263785,4.093230334614392,15.869106132525019,1.313504661457524,7.287281889034603e-12,2.1003532457149093e-06
1.6914634817077507,0.32,3.557124732381477,1.7402612684236369e-12,4.440892098500626e-16,4.257668523474338,0.12750454603855965,0.05516407068614412,2.68672139453977,0.31394418775118976,-0.12125142296860045,179.43466631919685,707.8947028300581,3.9451390155054105,14.207426167353354,1.167331568230929,7.103873045366527e-12,1.9129847420925655e-06
1.903148303998443,0.32,4.040575336649404,2.2902213458999867e-12,2.220446049250313e-16,4.461925259067848,0.1621423781525906,0.05022910242723688,3.1753182757527845,0.299256227698784,-0.11250141838514548,165.58178058069794,622.680993371556,3.760564665917977,12.344231981814318,0.9861988584928365,6.706413202550721e-12,1.742960741985793e-06
2.1413252524703053,0.32,4.851316914177519,3.1427303731066338e-12,2.220446049250313e-16,4.731775263079291,0.2064145796877442,0.044663400033815935,3.804505110542118,0.28324543855316864,-0.099729406437645,153.01822214172287,544.6480341126844,3.5593671556858153,10.350435415990892,0.7773669906272382,6.3580252174233465e-12,1.624928039295057e-06
2.4093097880146943,0.32,6.27573597030559,4.565379185805794e-12,4.440892098500626e-16,5.085671428130455,0.2628088533873137,0.038663699234761484,4.630867247099548,0.27018492722154536,-0.08299021852554861,141.60502681600397,480.78360773747534,3.395243929879599,8.336544140028256,0.5599914444570223,5.448086426440568e-12,1.504319483363126e-06
2.7108322978617245,0.32,8.93446171184535,7.106137900336759e-12,3.3306690738754696e-16,5.546758002713158,0.3344090852041637,0.03250285891692653,5.747379474326873,0.2680407009909672,-0.06356067578625335,131.0246119510225,441.3300416832603,3.368298788385125,6.42559416572347,0.3605463877318612,4.369171691109841e-12,1.450514925695652e-06
3.050090023162044,0.32,14.350144301663132,1.1957865808640947e-11,2.220446049250313e-16,6.1466042809232455,0.4254028855184348,0.026468509859768955,7.323285221518619,0.29052559190899174,-0.043738409553988764,120.73454221849785,440.783976425253,3.6508522608844585,4.72199133802128,0.20204288381267266,1.7683632336229493e-12,1.3873240521796591e-06
3.431805485249227,0.32,26.889549684669795,2.2217108099956786e-11,2.220446049250313e-16,6.9285922633861015,0.5417215355046953,0.020830993859702912,9.679620128695628,0.3660556673682449,-0.026149179519921007,110.05421173399344,506.2484034782654,4.599991181635949,3.296825302898267,0.09506466836734867,3.5816904997432175e-12,1.3520173106920135e-06
3.861292223885612,0.32,61.70945437215998,4.7586894424966874e-11,4.440892098500626e-16,7.94856287865144,0.6916273496123784,0.015827880827270872,13.446199350082761,0.5754722920901727,-0.012932200466276989,98.3059520777732,710.9091363331165,7.231598100699864,2.1835598787126287,0.035722864790759035,1.664723914274191e-11,1.344121315851774e-06
4.344528762578371,0.32,185.96171178369846,1.2479262068154609e-10,3.3306690738754696e-16,9.273296970859048,0.8867935588121122,0.011628713317189144,19.958948110400375,1.2349011818896272,-0.0049340443670257954,84.9046605708631,1317.5697047167073,15.51822592373522,1.3750815161755718,0.010013497514021773,5.72761837958069e-11,1.2937263350286987e-06
4.888241830574778,0.32,811.687142300117,4.092680683242981e-10,4.440892098500626e-16,10.974929333452868,1.1460021745018847,0.008302263914728047,32.500035631607346,4.164699830588467,-0.0013181193843704682,69.32572211846295,3628.1728679388834,52.33516156873355,0.8295178779344581,0.0019098636438898695,2.0555868118776743e-10,1.2783449796936051e-06
