D_B_hat,Gamma_s_hat,T_MeV,background,c_s_squared,charge_fraction,chi_B,chi_B_over_T2,fold_coordinate,mode,mu_B_MeV,omega_hat_imag,omega_hat_real,phi0,primitive_constraint_maximum,projection_delta_epsilon,projection_delta_rho_B,projection_delta_u_z,provenance,qhat,record_type,source_determinant_abs,source_singular_value,susceptibility_determinant,susceptibility_eigenvalues
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,diffusion,649.9999999921937,-6.00568624532581e-06,-3.0467590863612517e-20,3.031381881255853,,0.2897848802176705,0.7102150152619444,1.0452038512619439e-07,,0.01,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_plus,649.9999999921937,-4.001712762574381e-05,0.0036161973753609244,3.031381881255853,,0.4693088230771047,0.469312693699959,0.061378483222936195,,0.01,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_minus,649.9999999921937,-9.00393810979811e-05,-0.005424219750447088,3.031381881255853,,0.4693029543320094,0.46931166235336125,0.06138538331462948,,0.015,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,diffusion,649.9999999921937,-1.3511106171869187e-05,-9.926237289968702e-19,3.031381881255853,,0.28978867916147605,0.7102110857233217,2.3511520213062488e-07,,0.015,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_plus,649.9999999921937,-9.003938109797861e-05,0.005424219750447091,3.031381881255853,,0.4693029543320094,0.46931166235336097,0.06138538331462967,,0.015,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_minus,649.9999999921937,-0.00016007211089834512,-0.0072321505776437615,3.031381881255853,,0.46929473849731884,0.4693102172340693,0.06139504426861184,,0.02,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,diffusion,649.9999999921937,-2.4015544190561103e-05,3.5947487367580144e-20,3.031381881255853,,0.28979399642658626,0.7102055857293303,4.17844083477892e-07,,0.02,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_plus,649.9999999921937,-0.00016007211089834596,0.007232150577643763,3.031381881255853,,0.46929473849731884,0.4693102172340692,0.06139504426861188,,0.02,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_minus,649.9999999921937,-0.0003601757438812232,-0.010847615744800893,3.031381881255853,,0.46927126730949226,0.4693060803922927,0.06142265229821512,,0.03,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,diffusion,649.9999999921937,-5.4007985708889986e-05,9.345908496562867e-19,3.031381881255853,,0.289809180539463,0.7101898802010518,9.392594852925554e-07,,0.03,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_plus,649.9999999921937,-0.0003601757438812296,0.01084761574480089,3.031381881255853,,0.4692712673094921,0.4693060803922927,0.06142265229821512,,0.03,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_minus,649.9999999921937,-0.001000607961193357,-0.018076109942056336,3.031381881255853,,0.4691961856437419,0.4692927636604428,0.06151105069581537,,0.05,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,diffusion,649.9999999921937,-0.00014978261503361353,-1.387753311734862e-18,3.031381881255853,,0.2898576893996425,0.7101397094369585,2.60116339914124e-06,,0.05,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.06006286409587455,0.4001682754377701,99.19046554945395,hot_stable,0.13077177860253247,0.45425483938006456,16938.322988464683,1.7215932559265004,-0.21,sound_plus,649.9999999921937,-0.0010006079611933475,0.01807610994205634,3.031381881255853,,0.4691961856437419,0.4692927636604428,0.06151105069581537,,0.05,hydrodynamic_eigenmode,,,1388345080.0671008,"[1354189.8299727077, 1025.2219071052077]"
0.007960177589516022,0.42466703287667434,98.71956182328283,near_hot_stable,0.13140527974343616,0.4376150288949836,85561.0252696934,8.779495124078688,-0.04,sound_minus,649.9999999970939,-2.6541691526359827e-06,-0.0009062463644353945,3.156381881255853,,0.4691738106971148,0.46917378407263316,0.06165240523025207,,0.0025,hydrodynamic_eigenmode,,,6261794722.828066,"[8055413.572955328, 777.3399424023373]"
